Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_y_inGap_71_.qasm,0.463541667,0.463541667,0.463541667,,,,,,,,,,,,
AddGate_y_inGap_72_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_y_inGap_73_.qasm,0.927083333,0.927083333,0.927083333,,,,,,,,,,,,
AddGate_y_inGap_74_.qasm,0.479166667,0.479166667,0.479166667,,,,,,,,,,,,
AddGate_y_inGap_75_.qasm,0.442708333,0.442708333,0.442708333,,,,,,,,,,,,
AddGate_y_inGap_76_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_y_inGap_77_.qasm,0.098958333,0.098958333,0.098958333,,,,,,,,,,,,
AddGate_y_inGap_78_.qasm,0.635416667,0.635416667,0.635416667,,,,,,,,,,,,
AddGate_y_inGap_79_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_y_inGap_80_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_y_inGap_81_.qasm,0.114583333,0.114583333,0.114583333,,,,,,,,,,,,
AddGate_y_inGap_82_.qasm,0.557291667,0.557291667,0.557291667,,,,,,,,,,,,
AddGate_y_inGap_83_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_84_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_y_inGap_85_.qasm,0.947916667,0.947916667,0.947916667,,,,,,,,,,,,
AddGate_y_inGap_86_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_y_inGap_87_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
