Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.736592625,0.911458333,0.911458333,,0.40625,0.40625,,,,,,,,,,
0.5815765,0.75,0.75,,0.526041667,0.526041667,,,,,,,,,,
0.860122123,0.75,0.75,,0.703125,0.703125,,,,,,,,,,
0.780350927,0.692708333,0.692708333,,0.578125,0.578125,,,,,,,,,,
0.359909216,0.578125,0.578125,,0.833333333,0.833333333,,,,,,,,,,
0.095353008,0.453125,0.453125,,0.869791667,0.869791667,,,,,,,,,,
0.662292324,0.75,0.75,,0.59375,0.59375,,,,,,,,,,
0.215285951,0.291666667,0.291666667,,0.947916667,0.947916667,,,,,,,,,,
0.339248137,0.84375,0.84375,,0.984375,0.984375,,,,,,,,,,
0.247909824,0.505208333,0.505208333,,0.822916667,0.822916667,,,,,,,,,,
0.508610954,0.328125,0.328125,,0.869791667,0.869791667,,,,,,,,,,
0.987059409,0.307291667,0.307291667,,0.942708333,0.942708333,,,,,,,,,,
0.853322405,0.432291667,0.432291667,,0.296875,0.296875,,,,,,,,,,
0.317506198,0.796875,0.796875,,0.96875,0.96875,,,,,,,,,,
0.308857573,0.453125,0.453125,,0.130208333,0.130208333,,,,,,,,,,
0.867333779,0.583333333,0.583333333,,0.5,0.5,,,,,,,,,,
0.785005301,0.416666667,0.416666667,,0.291666667,0.291666667,,,,,,,,,,
0.541793139,0.421875,0.421875,,0.296875,0.296875,,,,,,,,,,
0.461923861,0.927083333,0.927083333,,0.302083333,0.302083333,,,,,,,,,,
0.002449028,0.40625,0.40625,,0.359375,0.359375,,,,,,,,,,
0.146954735,0.453125,0.453125,,0.291666667,0.291666667,,,,,,,,,,
0.773864772,0.770833333,0.770833333,,,,,,,,,,,,,
0.677208691,0.453125,0.453125,,,,,,,,,,,,,
0.831554575,0.854166667,0.854166667,,,,,,,,,,,,,
0.293695818,0.5,0.5,,,,,,,,,,,,,
0.441485326,0.3125,0.3125,,,,,,,,,,,,,
0.152207482,0.484375,0.484375,,,,,,,,,,,,,
0.218263218,0.765625,0.765625,,,,,,,,,,,,,
0.434831825,0.432291667,0.432291667,,,,,,,,,,,,,
0.97080969,0.265625,0.265625,,,,,,,,,,,,,
0.971497721,0.484375,0.484375,,,,,,,,,,,,,
0.147961536,0.802083333,0.802083333,,,,,,,,,,,,,
0.190386445,0.34375,0.34375,,,,,,,,,,,,,
0.61106062,0.791666667,0.791666667,,,,,,,,,,,,,
0.841603975,0.453125,0.453125,,,,,,,,,,,,,
0.850628143,0.833333333,0.833333333,,,,,,,,,,,,,
0.927728206,0.84375,0.84375,,,,,,,,,,,,,
0.537929576,0.458333333,0.458333333,,,,,,,,,,,,,
0.986276059,,,,,,,,,,,,,,,
0.800714313,,,,,,,,,,,,,,,
0.59078849,,,,,,,,,,,,,,,
0.137211238,,,,,,,,,,,,,,,
0.769801003,,,,,,,,,,,,,,,
0.860800552,,,,,,,,,,,,,,,
0.283337747,,,,,,,,,,,,,,,
0.152299756,,,,,,,,,,,,,,,
0.517418152,,,,,,,,,,,,,,,
0.453925959,,,,,,,,,,,,,,,
0.625128655,,,,,,,,,,,,,,,
0.477433422,,,,,,,,,,,,,,,
0.758989949,,,,,,,,,,,,,,,
0.703301561,,,,,,,,,,,,,,,
0.58309616,,,,,,,,,,,,,,,
0.066923829,,,,,,,,,,,,,,,
0.337613375,,,,,,,,,,,,,,,
0.349339861,,,,,,,,,,,,,,,
0.571477849,,,,,,,,,,,,,,,
0.75973801,,,,,,,,,,,,,,,
0.491072642,,,,,,,,,,,,,,,
0.252441544,,,,,,,,,,,,,,,
0.366932518,,,,,,,,,,,,,,,
0.838113187,,,,,,,,,,,,,,,
0.647971333,,,,,,,,,,,,,,,
0.059241427,,,,,,,,,,,,,,,
0.765161312,,,,,,,,,,,,,,,
0.080249926,,,,,,,,,,,,,,,
0.797774109,,,,,,,,,,,,,,,
0.096002773,,,,,,,,,,,,,,,
0.289721331,,,,,,,,,,,,,,,
0.574543931,,,,,,,,,,,,,,,
0.575337848,,,,,,,,,,,,,,,
0.13547668,,,,,,,,,,,,,,,
0.17398531,,,,,,,,,,,,,,,
0.170129495,,,,,,,,,,,,,,,
0.158475431,,,,,,,,,,,,,,,
0.113541913,,,,,,,,,,,,,,,
0.587304727,,,,,,,,,,,,,,,
0.549566664,,,,,,,,,,,,,,,
0.319888093,,,,,,,,,,,,,,,
0.616105813,,,,,,,,,,,,,,,
0.950687478,,,,,,,,,,,,,,,
0.839198466,,,,,,,,,,,,,,,
0.818287175,,,,,,,,,,,,,,,
0.815648351,,,,,,,,,,,,,,,
0.226884278,,,,,,,,,,,,,,,
0.065663222,,,,,,,,,,,,,,,
0.657515377,,,,,,,,,,,,,,,
0.8105228,,,,,,,,,,,,,,,
0.402351498,,,,,,,,,,,,,,,
0.628498607,,,,,,,,,,,,,,,
0.010392413,,,,,,,,,,,,,,,
0.676988821,,,,,,,,,,,,,,,
0.36586033,,,,,,,,,,,,,,,
0.415351525,,,,,,,,,,,,,,,
0.226647499,,,,,,,,,,,,,,,
0.906823513,,,,,,,,,,,,,,,
0.409304774,,,,,,,,,,,,,,,
0.965163827,,,,,,,,,,,,,,,
0.987184028,,,,,,,,,,,,,,,
0.936611053,,,,,,,,,,,,,,,
0.833828784,,,,,,,,,,,,,,,
0.275907356,,,,,,,,,,,,,,,
0.005953107,,,,,,,,,,,,,,,
0.133088297,,,,,,,,,,,,,,,
