Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_y_inGap_49_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_4_.qasm,0.68627451,0.68627451,0.68627451,,,,,,,,,,,,
AddGate_y_inGap_50_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_51_.qasm,0.117647059,0.117647059,0.117647059,,,,,,,,,,,,
AddGate_y_inGap_52_.qasm,0.078431373,0.078431373,0.078431373,,,,,,,,,,,,
AddGate_y_inGap_53_.qasm,0.058823529,0.058823529,0.058823529,,,,,,,,,,,,
AddGate_y_inGap_54_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_55_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_5_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_6_.qasm,0.68627451,0.68627451,0.68627451,,,,,,,,,,,,
AddGate_y_inGap_7_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_8_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_9_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_z_inGap_37_.qasm,0.117647059,0.117647059,0.117647059,,Z,0.232026144,,,,,0.232026144,,,,
AddGate_z_inGap_38_.qasm,0.294117647,0.294117647,0.294117647,,,,,,,,,,,,
AddGate_z_inGap_39_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_z_inGap_40_.qasm,0.31372549,0.31372549,0.31372549,,,,,,,,,,,,
AddGate_z_inGap_41_.qasm,0.117647059,0.117647059,0.117647059,,,,,,,,,,,,
AddGate_z_inGap_42_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.979353487,0.31372549,0.31372549,,,,,,,,,,,,,
0.75865148,0.274509804,0.274509804,,,,,,,,,,,,,
0.931530628,0.294117647,0.294117647,,,,,,,,,,,,,
0.204366615,0.274509804,0.274509804,,,,,,,,,,,,,
0.091932409,0.117647059,0.117647059,,,,,,,,,,,,,
0.850112751,0.117647059,0.117647059,,,,,,,,,,,,,
0.195424739,,,,,,,,,,,,,,,
0.298239303,,,,,,,,,,,,,,,
0.443249648,,,,,,,,,,,,,,,
0.829924354,,,,,,,,,,,,,,,
0.502486644,,,,,,,,,,,,,,,
0.011159364,,,,,,,,,,,,,,,
