Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0909),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.214840113,0.545454545,1,,,,,,,,,,,,,
0.72616581,0.090909091,0.090909091,,,,,,,,,,,,,
0.114874018,0.545454545,1,,,,,,,,,,,,,
0.587982991,0.545454545,1,,,,,,,,,,,,,
0.130874187,0.545454545,0.545454545,,,,,,,,,,,,,
0.253231544,,,,,,,,,,,,,,,
0.126415387,,,,,,,,,,,,,,,
0.88668707,,,,,,,,,,,,,,,
0.265773509,,,,,,,,,,,,,,,
0.841330193,,,,,,,,,,,,,,,
0.739126744,,,,,,,,,,,,,,,
0.982778947,,,,,,,,,,,,,,,
0.904912334,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.363636364,0.363636364,,0.349494949,0.363636364,0.088888889,0.466666667,,0.476767677,0.363636364,0.066666667,0.444444444,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.454545455,0.454545455,,,,,,,,,,,,,
,0.090909091,0.181818182,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.454545455,0.454545455,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.363636364,0.454545455,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.272727273,0.363636364,,,,,,,,,,,,,
,0.454545455,0.454545455,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
